Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
1,HTR5A,NM_024012.3,NM_001195824.1,NM_008314.2,NM_013148.1,XM_002926048.2,XM_012445328.1,NM_001192842.1,XM_009002779.2,XM_010990936.1,XM_014119982.1,XM_013963623.2,NM_001172755.1,xm_004430584.2,XM_012032130.1,XM_005404860.1,XM_007983583.1,XM_006871296.1,XM_012733872.1,XM_003500040.1,XM_004472353.1,XM_013027232.1,XM_004702328.1,XM_006887651.1,XM_008156450.1,XM_001504683.5,XM_007528660.1,XM_003983252.3,XM_008567079.1,XM_004046538.1,XM_004860342.1,XM_005326692.1,XM_004669561.1,XM_003409812.2,XM_005551252.2,XM_011729896.1,XM_011973075.1,XM_017653721.1,XM_005084203.2,XM_012786251.1,XM_005367453.1,XM_016196987.1,XM_001372546.3,XM_004766003.2,XM_008847260.1,XM_003280606.3,XM_004597515.1,XM_004628970.1,XM_004403476.1,XM_004281226.1,XM_002715025.3,XM_003792024.1,XM_015095465.1,XM_003816353.2,xm_519477.5,XM_003896907.3,XM_002818711.2,XM_012654158.1,XM_011370387.1,XM_010368151.1,XM_016160978.1,XM_003941834.2,XM_004620162.1,xm_001927428.2,xm_004372757.1,XM_006143806.1,XM_004330821.1
1,HTR7,NM_000872.4,XM_015147664.1,XM_006526702.3,XM_006231307.2,XM_011222434.1,XM_012454756.1,XM_005197065.3,XM_002756389.3,XM_010974276.1,XM_534958.5,XM_018041723.1,NM_001172964.1,xm_014785531.1,XM_012063093.1,XM_005385841.2,XM_007963518.1,XM_006831131.1,XM_004680636.2,XM_003498959.3,XM_004449982.2,XM_013034349.1,XM_004701082.1,XM_006880327.1,XM_008156922.1,XM_005602572.2,XM_007516809.2,XM_011287420.1,XM_008578341.1,XM_004049785.1,XM_004838488.2,XM_005333768.1,XM_004653205.1,XM_003409242.1,XM_005565929.2,XM_011739488.1,XM_011965378.1,XM_017664390.1,NM_001281667.1,XM_012765550.1,XM_005352170.1,XM_016220720.1,XM_007478827.2,XM_004749673.2,XM_008849595.1,XM_003255068.1,XM_004583369.2,XM_004632069.1,xm_004416153.1,XM_012536564.1,XM_002718503.3,XM_012801350.1,XM_004020028.3,XM_003825351.2,XM_001143930.4,XM_009214953.2,XM_009245623.1,XM_012659692.1,XM_011361589.1,XM_010380456.1,XM_016151275.1,XM_003922406.1,XM_012932514.1,XM_005671276.2,xm_004369919.1,xm_006147628.1,xm_004324245.1
1,OPRK1,NM_000912.4,NM_001321098.1,NM_001204371.1,NM_001318742.1,XM_002928871.2,XM_012442951.1,NM_001046480.3,XM_002758894.3,XM_010989545.1,XM_544080.5,NM_001314237.1,NM_001172990.1,xm_004435697.2,XM_012073800.1,XM_005396062.2,XM_008000627.1,xm_006871858.1,XM_012723102.1,XM_007627888.1,XM_004479846.1,XM_013009281.1,XM_004697554.1,XM_006900525.1,XM_008143349.1,XM_014728019.1,XM_016185132.1,XM_003999811.2,XM_008582980.1,XM_004047004.1,XM_004837515.2,XM_005322903.1,XM_004653361.2,XM_003408315.2,XM_005563313.2,XM_011710454.1,XM_011998115.1,XM_017679198.1,XM_013125550.1,XM_012746597.1,XM_013351775.1,XM_016207720.1,XM_001368727.3,XM_004768824.2,XM_008844425.1,XM_003255955.3,XM_004580789.1,XM_004633376.2,XM_004416041.2,XM_004275020.2,XM_008255523.2,XM_003793725.1,XM_004011957.3,XM_003823252.2,XM_009455386.2,XM_003902751.2,XM_002819080.2,XM_012661400.1,XM_011359153.1,XM_010367727.1,XM_016128929.1,XM_003940853.2,XM_004602337.1,XM_003355059.4,xm_004375606.1,XM_006140344.2,xm_004322851.1
1,OPRM1,NM_000914.4,XM_015137064.1,NM_001302793.1,NM_001304740.1,XM_011217052.1,XM_012451982.1,NM_174408.2,XM_017971499.1,XM_010994022.1,NM_001314122.1,XM_005684928.3,NM_001172738.2,xm_014795480.1,XM_012066722.1,XM_005390563.2,XM_008007641.1,XM_006868444.1,XM_004673945.2,XM_016976750.1,XM_012519386.1,XM_013026982.1,XM_004701939.1,XM_006882749.1,XM_008154677.1,XM_014738201.1,XM_007516131.2,XM_003986663.3,xm_008582981.1,XM_004044859.1,NM_001267590.1,XM_005321386.1,XM_004651114.1,XM_010588919.1,XM_015448824.1,XM_011736267.1,XM_011970805.1,XM_017641803.1,XM_005065903.2,xm_012748152.1,XM_005363418.1,XM_016200669.1,XM_001381274.3,XM_004778185.1,XM_008854729.1,XM_003255906.2,XM_012929893.1,XM_004628495.2,XM_004412848.2,XM_004263698.2,xm_017345438.1,XM_003797863.2,XM_004011420.2,XM_008963883.1,XM_016954732.1,XM_003898008.3,XM_002817504.3,XM_012646796.1,XM_011362711.1,XM_010357556.1,XM_016156331.1,XM_010344269.1,XM_004600783.1,NM_001001538.1,xm_004368814.1,XM_006139989.2,xm_004315352.1
2,ACKR3,NM_020311.2,XM_015111239.1,NM_007722.4,NM_053352.1,XM_011217071.1,XM_012434196.1,NM_001098381.2,XM_008999754.2,XM_010975800.1,NM_001003281.2,XM_018040775.1,XM_005005702.2,xm_004427715.2,XM_012043907.1,XM_005395313.2,XM_007966757.1,XM_006866776.1,XM_004674179.2,XM_007638471.2,XM_004460750.2,XM_013023829.1,XM_004701689.1,XM_006893451.1,XM_008138431.1,XM_005610601.2,XM_007537657.1,XM_003991275.2,XM_008586556.1,xm_004033409.1,XM_004868382.2,XM_005326394.2,XM_004662273.1,XM_003417936.2,XM_005574718.2,XM_011727991.1,XM_011980287.1,XM_017675567.1,XM_005082218.2,XM_012754504.1,XM_005361706.2,XM_016220482.1,XM_001372654.3,XM_004777560.2,XM_008823662.2,XM_003277461.2,XM_004597404.1,XM_004637341.1,XM_004416944.2,XM_004262557.1,XM_002723240.3,XM_003798230.2,XM_004001768.2,XM_003813113.2,XM_009444606.2,XM_003908129.3,XM_002813029.3,XM_012648866.1,XM_011379992.1,XM_010357923.1,XM_016144300.1,XM_010347223.1,XM_004610825.1,XM_003133759.3,xm_004386491.1,XM_006140338.2,xm_004318331.1
2,ADORA1,NM_000674.2,XM_015118614.1,NM_001282945.1,XM_006249861.3,XM_002925434.2,XM_012459430.1,NM_174497.3,XM_017966570.1,XM_010983746.1,NM_001003279.1,XM_005690366.3,XM_013157795.1,xm_014794129.1,XM_012037906.1,XM_013522574.1,XM_007988892.1,XM_006834116.1,XM_004685523.2,XM_007635721.2,XM_004481892.1,XM_013017364.1,XM_004699820.1,XM_006887883.1,XM_008159962.1,XM_005608080.2,XM_016187691.1,XM_006942873.2,XM_008577633.1,XM_004028181.1,XM_004862197.2,XM_005330323.2,XM_004670715.2,XM_010590223.1,XM_015448350.1,XM_011746693.1,XM_011990497.1,XM_017667765.1,XM_013115898.1,XM_012758701.1,xm_013346774.1,XM_016211599.1,xm_007481175.2,XM_004756337.2,XM_008830351.2,XM_003264576.3,XM_004578946.1,XM_004625372.1,XM_004392785.1,XM_004282491.1,NM_001171073.1,XM_003792259.2,XM_012186905.1,XM_003822995.2,XM_009440946.1,XM_003893275.3,NM_001131239.1,XM_012655921.1,XM_011367302.1,XM_010378818.1,XM_016130785.1,XM_003938297.2,XM_004610041.1,XM_005653724.2,xm_004375269.1,XM_006159165.2,XM_004328093.1
2,ADORA2A,NM_000675.5,XM_001095531.3,NM_001331095.1,XM_017601553.1,XM_011232091.1,XM_012454160.1,XM_005195135.3,XM_009007848.2,XM_010987300.1,NM_001003278.1,XM_018044915.1,XM_013141514.1,xm_014797339.1,XM_012038681.1,XM_005396385.2,XM_007975197.1,XM_006874948.1,XM_004680915.2,XM_007621760.2,XM_004467695.1,XM_013014244.1,XM_004716372.1,XM_006901426.1,XM_008157263.1,NM_001081897.1,XM_007533794.2,XM_006938629.2,XM_008574498.1,XM_004063176.1,XM_013071689.1,XM_013362470.1,XM_004672791.1,XM_010598713.1,XM_005567785.2,XM_011770651.1,XM_011989162.1,XM_017663234.1,XM_013113828.1,XM_012749314.1,XM_013351148.1,XM_016204243.1,XM_007506662.2,XM_004742453.2,XM_008835761.1,XM_003280823.1,XM_004592033.1,XM_004636324.1,XM_004400545.1,XM_004276056.2,XM_008250164.2,XM_003803139.2,XM_015101442.1,XM_008953063.2,XM_003317142.2,XM_003905324.3,XM_009234194.1,XM_012661008.1,XM_011356013.1,XM_010376306.1,XM_016126158.1,XM_010349235.1,XM_004607434.1,XM_003483462.3,xm_004386210.1,XM_006157175.2,XM_004319065.1
2,ADORA2B,NM_000676.2,XM_001088484.3,NM_007413.4,NM_017161.1,XM_011227052.1,xm_012477579.1,NM_001075925.1,XM_017971702.1,XM_010975310.1,NM_001002944.1,XM_005694239.3,XM_013148642.1,xm_004433026.2,XM_012029976.1,XM_005399305.1,XM_008010492.1,XM_006875908.1,XM_004685063.2,XM_007618908.1,XM_012524846.1,XM_013016373.1,XM_004709194.1,XM_006903598.1,XM_008156208.1,XM_001918390.3,XM_007526169.2,XM_011288824.1,XM_008570815.1,xm_004042224.1,XM_004870776.2,XM_005340822.1,XM_004663101.1,XM_010600154.1,XM_005582994.2,XM_011757242.1,XM_011975247.1,XM_017671378.1,XM_005067636.2,xm_012737900.1,XM_005349891.2,XM_016196444.1,XM_003340525.3,XM_004779878.2,XM_008825222.2,XM_004092924.1,XM_004599304.2,XM_004634842.1,XM_004405112.2,XM_004266808.2,NM_001082175.2,XM_003791066.1,XM_015098332.1,XM_003804881.3,XM_511779.4,XM_003912391.3,XM_002827063.2,XM_012651439.1,XM_011359021.1,XM_010387755.1,XM_016145130.1,XM_003929268.2,XM_004616279.1,XM_005658145.2,xm_004375960.1,XM_006153182.2,XM_004311917.1
2,AVPR1B,NM_000707.3,NM_001246222.1,NM_011924.2,NM_017205.3,XM_011236288.1,XM_012459204.1,NM_001192142.1,XM_002760726.3,XM_010991414.1,XM_545695.2,XM_005690409.2,XM_003474668.3,xm_004425105.1,XM_012039814.1,XM_013523068.1,XM_007988695.1,XM_006834212.1,XM_004685277.1,XM_003501213.1,XM_004468773.1,XM_013017405.1,XM_004700119.1,XM_006887991.1,XM_008154186.1,XM_001489521.2,XM_007523159.1,XM_003999425.2,XM_008573081.1,XM_004028271.1,XM_004862072.1,XM_005329491.1,XM_004663530.1,XM_003410127.2,NM_001287703.1,XM_011746878.1,XM_012001007.1,XM_017648927.1,XM_005079846.1,XM_012761001.1,XM_005348325.1,XM_016215919.1,XM_001372226.2,XM_004756498.1,XM_008823355.1,XM_003272950.3,XM_004578701.1,XM_004641134.1,XM_004392841.1,XM_004282434.2,XM_002717441.1,XM_003792217.1,NM_001246237.1,XM_003822930.3,XM_525039.6,XM_003893207.3,XM_009238636.1,XM_012657858.1,xm_011372961.1,XM_010362490.1,XM_016141074.1,XM_003930448.2,XM_004610180.1,XM_003130445.2,xm_004375214.2,XM_006159267.1,XM_004315904.1
2,CRHR1,NM_004382.4,NM_001032803.1,NM_007762.5,NM_030999.4,XM_002927488.1,XM_012443887.1,NM_174287.1,XM_002748102.3,XM_010981845.1,xm_847872.4,XM_018065278.1,XM_013148339.1,xm_004432599.2,XM_012060054.1,XM_013503254.1,XM_008012243.1,XM_006833534.1,xm_004684062.2,xm_016972676.1,xm_004480567.2,XM_013033248.1,XM_004707241.1,XM_006897811.1,XM_008149471.1,xm_014739579.1,XM_007529660.2,XM_004001535.3,xm_008585376.1,XM_004041492.1,XM_004868666.2,xm_005328153.1,XM_004655106.2,XM_010594535.1,XM_015437947.1,XM_011718492.1,XM_012001936.1,XM_017670666.1,NM_001281551.1,XM_012751084.1,XM_005369392.2,XM_016203951.1,XM_007482503.2,xm_013046020.1,XM_008821910.1,XM_012497480.1,XM_004597292.2,XM_004629989.2,XM_004411100.1,XM_004275686.2,NM_001163115.2,XM_003786229.2,NM_001009727.1,XM_003804921.1,xm_016930735.1,XM_003913225.2,XM_009251628.1,XM_012655233.1,XM_011377223.1,XM_010389030.1,XM_016139825.1,XM_003942414.1,XM_012934868.1,XM_005656936.2,xm_004374260.1,XM_006159111.2,XM_004318886.1
2,CRHR2,NM_001883.4,XM_015133773.1,NM_001288619.1,NM_022714.1,XM_011225028.1,XM_012475139.1,NM_001192545.1,XM_017975218.1,XM_010988045.1,XM_005628686.1,XM_018047110.1,XM_003467865.3,xm_004418863.2,XM_012082913.1,XM_005377504.2,xm_007981708.1,XM_006832164.1,XM_004676823.2,XM_007637416.2,XM_012523191.1,XM_013035137.1,XM_004702756.1,XM_006902793.1,XM_008147575.1,XM_014739201.1,XM_007535390.2,XM_003982940.3,XM_008563089.1,XM_004045257.1,XM_004839472.1,XM_005319165.2,XM_004652635.1,XM_003406923.2,XM_005549874.2,XM_011731328.1,XM_011972203.1,XM_017670914.1,XM_005076797.2,XM_012735862.1,XM_005360811.1,XM_016222253.1,XM_007500665.2,XM_004762576.2,XM_008827518.1,XM_003270487.2,XM_004582399.1,XM_004626521.1,XM_004413948.1,XM_004269942.1,XM_008261602.2,XM_003788552.1,XM_015095322.1,XM_003833381.2,XM_003318237.3,xm_009203159.2,XM_002818081.2,XM_012640691.1,XM_011384612.1,XM_010371157.1,XM_016123852.1,XM_003935182.2,XM_004604042.1,NM_001144118.1,xm_012555854.1,XM_006146233.2,XM_004314393.1
2,FSHR,NM_000145.3,XM_001114171.3,NM_013523.3,NM_199237.1,XM_002928295.2,XM_012465479.1,NM_174061.1,NM_001243140.1,XM_010984039.1,XM_538488.5,NM_001285636.1,NM_001172949.1,xm_014792283.1,XM_012070358.1,XM_005391009.1,XM_007970681.1,XM_006839442.1,XM_004686208.2,XM_003499542.2,XM_004458772.1,XM_013017925.1,XM_004699745.1,xm_006881015.1,XM_008162144.1,NM_001164013.1,XM_007531617.1,NM_001048014.1,XM_008584152.1,XM_004029220.1,XM_004839469.1,XM_005324470.1,XM_004660152.1,XM_003417611.2,NM_001284639.1,XM_011713183.1,XM_011981595.1,XM_017642343.1,NM_001281565.1,XM_012755324.1,XM_005354730.1,XM_016222121.1,XM_001375445.4,XM_004752846.2,XM_008823037.1,XM_003262368.1,XM_004590654.1,XM_004627690.2,XM_004403404.1,XM_004264960.1,XM_002709718.2,XM_012803993.1,XM_015093783.1,XM_003822692.1,XM_525753.4,XM_003908645.3,XM_002812040.2,XM_012638857.1,XM_011361293.1,XM_010371753.1,XM_016137114.1,XM_003922751.1,XM_004618593.1,NM_214386.3,xm_004369472.1,XM_006159008.1,xm_004329358.1
2,GRM3,NM_000840.2,XM_001107588.3,NM_181850.2,XM_008762682.2,XM_002913961.2,XM_012461246.1,NM_001098123.1,XM_002751649.4,XM_010977994.1,XM_005628787.2,XM_018047287.1,XM_003469820.3,xm_014788142.1,XM_012081378.1,XM_013510486.1,XM_007982324.1,XM_006834334.1,XM_004676882.2,XM_003510447.2,XM_004478109.1,XM_013026027.1,XM_004702632.1,XM_006891435.1,XM_008149512.1,XM_014739199.1,XM_007537718.2,XM_006929146.2,XM_008589295.1,XM_004045674.1,XM_004839779.1,XM_005335928.1,XM_004662303.1,XM_003407172.2,XM_005550349.2,XM_011730638.1,XM_011996058.1,XM_017669587.1,XM_005083586.2,XM_012779525.1,XM_013350444.1,XM_016218918.1,XM_001364106.3,XM_004739635.2,XM_008822473.2,XM_003252323.3,XM_004582272.1,XM_004633580.1,XM_004411000.1,XM_004263417.1,XM_017344334.1,XM_003782633.2,XM_004007802.3,XM_003822736.2,XM_001161278.5,XM_003896380.3,NM_001132231.1,XM_012643506.1,XM_011364344.1,XM_010370628.1,XM_016148028.1,XM_003921155.2,XM_004602147.1,XM_013989603.1,xm_004381478.1,XM_006158745.1,xm_004319439.1
2,GRM5,NM_000842.4,XM_015115388.1,NM_001081414.2,XM_017588781.1,XM_011235920.1,XM_012444852.1,XM_015469930.1,XM_017977702.1,XM_010991053.1,XM_851625.4,XM_018043524.1,XM_013151205.1,xm_014790192.1,XM_012075628.1,XM_005380433.1,XM_008020464.1,XM_006871218.1,XM_004683284.2,xm_007628485.1,XM_012524859.1,XM_013013982.1,XM_004708890.1,XM_006895250.1,XM_008153616.1,XM_005611978.2,XM_007534501.2,XM_011286563.1,XM_008584858.1,xm_004051948.1,XM_004868208.1,XM_005339208.1,XM_004658258.1,XM_010598219.1,XM_005579312.2,XM_011719379.1,XM_011984895.1,XM_017644976.1,XM_013124694.1,XM_012745156.1,xm_013350126.1,XM_016206731.1,XM_016421985.1,XM_013061960.1,XM_008844125.1,XM_003254505.2,XM_004589816.1,XM_004647439.1,xm_004410957.2,XM_004271879.2,XM_017344104.1,XM_012801266.1,XM_015103067.1,XM_003832988.2,XM_003313255.3,XM_017948840.1,XM_009246929.1,XM_012641786.1,XM_011363299.1,XM_010357228.1,XM_016153165.1,XM_010345662.1,XM_004619037.1,xm_013979244.1,xm_004385539.2,XM_006144909.2,xm_004316683.1
2,GRM8,NM_000845.2,XM_015134809.1,NM_001311072.1,XM_017592859.1,XM_002913413.2,XM_012474108.1,XM_015470567.1,XM_009003134.2,XM_010975620.1,XM_853912.5,XM_018046971.1,XM_003475159.3,xm_014783933.1,XM_012087941.1,XM_005402351.1,XM_007982809.1,XM_006859342.1,XM_012721074.1,xm_003510592.1,XM_004471660.1,XM_013019941.1,XM_004707785.1,XM_006896080.1,XM_008154053.1,XM_001502502.5,xm_007531810.1,XM_011280531.1,XM_008571458.1,xm_004046150.1,XM_004856414.1,XM_005319401.1,XM_004658605.1,XM_003407246.2,XM_005550666.2,XM_011729687.1,XM_011995931.1,xm_017653912.1,xm_013119082.1,XM_012789102.1,xm_013353220.1,XM_016213364.1,XM_001365949.3,XM_004741848.2,XM_008846402.1,xm_003261422.1,XM_004592495.1,XM_004642707.1,XM_004398045.1,XM_004265482.1,XM_002712087.3,XM_012805131.1,XM_012177078.2,xm_008968453.1,XM_009454141.2,XM_017956173.1,XM_009243194.1,xm_012654713.1,XM_011357255.1,xm_010358805.1,XM_016125218.1,xm_010343415.1,XM_004608293.1,xm_005673194.2,xm_012557360.1,xm_006146885.2,xm_004322204.1
2,HCRTR2,NM_001526.3,XM_001109616.3,NM_198962.3,NM_013074.1,XM_002923075.2,XM_012441648.1,XM_015459731.1,XM_008994619.2,XM_010995388.1,NM_001002933.1,XM_005696190.2,XM_013142764.1,xm_004424006.1,XM_012069322.1,XM_013510721.1,XM_008013672.1,XM_006835727.1,XM_004673583.1,XM_003495008.3,XM_004453642.1,XM_013019060.1,XM_004696346.1,XM_006893137.1,XM_008151558.1,XM_014734686.1,XM_007516496.2,XM_003986250.3,XM_008580943.1,XM_004044226.1,XM_004868829.1,XM_005318546.1,XM_004668188.1,XM_003404420.2,XM_015449292.1,XM_011737559.1,XM_011981283.1,XM_017643230.1,XM_005073719.2,XM_012780783.1,XM_005347608.1,XM_016198057.1,XM_003340420.2,XM_004772409.2,XM_008846124.1,XM_003254127.2,XM_004580569.1,XM_004644629.2,XM_012567968.1,XM_004267773.2,XM_002714513.3,XM_003789655.2,XM_004018732.3,XM_003828934.2,XM_016955681.1,XM_009205398.2,XM_002817022.3,XM_012648723.1,XM_011375020.1,XM_010375141.1,xm_016145667.1,XM_003926378.2,XM_004615791.1,XM_013977736.1,xm_004386821.2,XM_006149187.1,xm_004321060.1
2,HRH1,NM_000861.3,XM_015130235.1,XM_006505616.3,XM_017592441.1,XM_011217162.1,XM_012472039.1,XM_010817877.2,XM_017965086.1,XM_010984930.1,XM_005632156.2,XM_018066971.1,XM_013144504.1,xm_004443169.2,XM_012060155.1,XM_005387007.2,XM_007985245.1,XM_006872181.1,XM_004692226.2,XM_003496870.2,XM_004466354.1,XM_013010449.1,XM_004702530.1,XM_006900544.1,XM_008152082.1,XM_005600330.2,XM_007517144.2,XM_003982473.2,XM_008590572.1,XM_004033617.1,XM_004874845.2,XM_005333796.2,XM_004651422.1,XM_003409973.2,XM_005547818.2,XM_011734357.1,XM_011994119.1,XM_017655482.1,XM_005066124.2,XM_012785245.1,XM_005365029.2,XM_016209968.1,XM_007500226.2,XM_013054606.1,XM_017794823.1,XM_003264972.2,XM_004581665.1,XM_004645625.2,XM_004392674.2,XM_004274839.2,XM_002713049.3,XM_003796249.2,XM_012100204.1,XM_014344153.1,XM_016940005.1,XM_017955247.1,XM_009238697.1,XM_012655152.1,XM_011370559.1,XM_010377279.1,XM_016125405.1,XM_010337766.1,XM_004616009.1,XM_013981986.1,xm_004368332.1,XM_006160635.2,XM_004315577.1
2,HRH2,NM_022304.2,NM_001198697.1,NM_008286.2,XM_008771486.2,XM_002921730.2,XM_012466338.1,XM_015464947.1,XM_008990552.2,XM_010995198.1,XM_005618867.2,XM_018053708.1,XM_005005166.2,xm_014786095.1,XM_012051072.1,XM_013509466.1,XM_008015354.1,XM_006864843.1,XM_004679239.2,XM_003498117.2,XM_004449008.1,XM_013016044.1,XM_004697138.1,XM_006884430.1,XM_008147590.1,XM_014730506.1,XM_007524365.2,XM_006927900.2,XM_008576453.1,XM_004043037.1,XM_004836354.2,XM_005334101.2,XM_004665023.1,XM_010592685.1,XM_015452258.1,XM_011740120.1,XM_011990169.1,XM_017660967.1,XM_013119273.1,XM_012781540.1,XM_005355192.1,XM_016208792.1,XM_016428413.1,XM_004737567.2,XM_008847342.1,XM_012504680.1,XM_012927628.1,XM_004632308.1,XM_004401449.1,XM_004272020.2,XM_008255437.2,XM_012806584.1,XM_012180653.2,XM_003814015.3,XM_009450086.2,XM_017960148.1,XM_002832877.2,XM_012662456.1,XM_011383554.1,XM_010388360.1,XM_016155217.1,XM_010346641.1,XM_004611531.2,XM_013987557.1,xm_004371177.1,XM_006158941.1,XM_004315948.1
2,NPY1R,NM_000909.5,XM_015139391.1,NM_010934.4,XM_006253024.3,XM_011235139.1,XM_012438977.1,XM_005207560.3,XM_002745274.3,XM_010986364.1,XM_005628820.2,XM_005681252.3,XM_003479649.3,xm_004442240.2,XM_012086501.1,XM_005373596.2,XM_008000172.1,XM_006872515.1,XM_004685371.2,XM_016966351.1,XM_004450805.2,XM_013024585.1,XM_004708741.1,XM_006892771.1,XM_008144398.1,XM_001499988.4,XM_007530373.2,XM_003984893.3,XM_008591463.1,XM_004040579.1,XM_004848237.1,XM_005329278.1,XM_004669699.1,XM_003418487.2,XM_005556212.2,XM_011752925.1,XM_011983984.1,XM_017664177.1,XM_005088432.2,XM_012735592.1,XM_005367757.2,XM_016200277.1,XM_001374237.3,XM_004775527.2,XM_008847804.1,XM_003257917.3,XM_004591418.2,XM_004630616.1,XM_012566635.1,XM_004266151.1,XM_017350126.1,XM_012808132.1,XM_004009578.3,XM_003822529.3,XM_526713.5,XM_003899329.3,XM_002815260.3,XM_012646094.1,XM_011363694.1,XM_010375945.1,XM_016154574.1,XM_003942716.1,XM_004606144.1,XM_005666677.2,xm_004382057.1,XM_006156474.1,xm_004329095.1
2,NPY2R,NM_000910.3,NM_001032832.1,XM_006501115.1,XM_006232534.3,XM_011231172.1,XM_012448509.1,XM_005217432.1,XM_017970186.1,XM_010980310.1,XM_005629373.2,XM_013970469.2,XM_013160052.1,xm_014780178.1,XM_012086593.1,XM_005400954.2,XM_008000064.1,XM_006867905.1,XM_004685344.2,XM_007637176.2,XM_004468925.1,XM_013029834.1,XM_004708725.1,XM_006884453.1,XM_008144257.1,NM_001257129.1,XM_007535058.2,XM_006930805.2,XM_008581043.1,XM_004040537.1,XM_013066994.1,XM_005330915.2,XM_004655882.1,XM_003417522.2,XM_005556135.2,XM_011752819.1,XM_011970481.1,XM_017679992.1,XM_013117771.1,XM_012783630.1,XM_005344145.2,XM_016197811.1,XM_007496203.2,XM_004772027.1,XM_008854293.1,XM_003257870.3,XM_004591396.1,XM_004648462.1,XM_004394251.2,XM_004263657.1,XM_008267271.2,XM_003803002.2,XM_012097311.2,XM_008976159.2,XM_009448435.2,XM_009207748.2,XM_009235767.1,XM_012645239.1,XM_011360320.1,XM_010358028.1,XM_016138652.1,XM_003927953.2,XM_004606165.2,XM_005666792.2,xm_004378801.2,XM_006164200.1,xm_004331638.1
3,CCKAR,NM_000730.2,XM_001084186.3,NM_009827.2,XM_008770188.2,XM_002924301.2,XM_012472348.1,XM_010806018.2,XM_002745931.2,XM_010988507.1,NM_001012646.2,XM_018049938.1,XM_003467402.2,xm_004418963.2,XM_012045264.1,XM_005392028.2,XM_008017707.1,XM_006866307.1,XM_004681361.2,XM_007653033.2,XM_004452238.2,XM_013008991.1,XM_004706303.1,XM_006899263.1,XM_008140199.1,XM_014738873.1,XM_007521405.1,XM_003985477.3,XM_008571662.1,XM_004038509.1,XM_004847182.2,XM_005318907.1,XM_004656100.1,XM_003411382.2,XM_005554633.2,XM_011751429.1,XM_011965345.1,XM_017664795.1,XM_005068765.2,XM_012754611.1,XM_005359234.1,XM_016218217.1,XM_001366202.2,XM_004762652.2,XM_008837345.1,XM_003258554.1,XM_004579334.1,XM_004624521.1,XM_004402874.1,XM_004266215.1,NM_001082383.1,XM_003793514.1,XM_004009755.3,XM_003826843.1,XM_526545.5,XM_003898559.3,XM_002814651.1,XM_012664199.1,XM_011365481.1,XM_010367996.1,XM_016135619.1,XM_003927497.1,XM_012932604.1,XM_003356886.3,xm_004375124.2,XM_006154949.1,xm_004322560.1
3,CCKBR,NM_176875.3,XM_015114987.1,NM_007627.5,NM_013165.2,XM_002924980.2,XM_012456784.1,NM_174262.3,XM_002807311.4,XM_010990548.1,NM_001013846.1,XM_018059455.1,XM_013147560.1,xm_004418346.2,XM_012036520.1,XM_005380128.2,XM_008008894.1,XM_006870195.1,XM_004683113.2,XM_016966127.1,XM_012528407.1,XM_013035592.1,XM_004717057.1,XM_006885472.1,XM_008159860.1,XM_005612114.2,XM_007527769.2,XM_011286697.1,XM_008573700.1,XM_004050582.1,XM_004863380.2,XM_005341095.2,XM_004650938.2,XM_003412058.1,XM_005578813.2,XM_011752975.1,XM_011972518.1,XM_017666870.1,XM_013126260.1,XM_012786558.1,XM_005370207.2,XM_016217264.1,XM_007492735.2,XM_004781182.2,XM_008837378.1,XM_003254853.2,XM_004589979.1,XM_004642026.2,XM_004413293.1,XM_004279257.1,NM_001171123.2,XM_012801736.1,XM_012095888.2,XM_003819067.2,XM_521813.5,XM_009186736.2,XM_009246697.1,XM_012654250.1,XM_011385187.1,XM_010383511.1,XM_016133529.1,XM_010334212.1,XM_004621233.1,XM_003482524.3,xm_004389067.1,XM_006161978.2,XM_004325628.1
